worksheet_id,customer_type,business_type_name,question,star_level,content,path_name,t1,t2,t3,worksheet_channel,operator_id,HT (Seconds)
t360287970232164806,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Operación_No recibe viajes,Duda,Operación,No recibe viajes,EMAIL,1284763,256
t360287970232164936,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),EMAIL,1220691,109
t360287970232165065,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Sobre el Pago_Me cobró antes de iniciar el viaje,Queja,Sobre el Pago,Me cobró antes de iniciar el viaje,EMAIL,1235383,135
t360287970232165333,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Sus tarifas y cálculos son un fiasco_ no resolvieron para nada mi duda ‍♀️Bendiciones ,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,FAQ,1204067,129
t360287970232165663,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1235331,255
t360287970232165668,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,No regresan los cargos en exceso y ni reponen la diferencia que paga uno de más por errores del conductor! ,Duda_Compensación_¿Cómo solicito un reembolso?,Duda,Compensación,¿Cómo solicito un reembolso?,EMAIL,1204963,206
t360287970232166226,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,La rapidez y claridad para explicar las cosas ,Recompensa_Driver Get Driver_Pago de DgD Referidos No recibido,Recompensa,Driver Get Driver,Pago de DgD Referidos No recibido,EMAIL,1235355,79
t360287970232166325,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Ganancias_Pago no completado_Pasajero no Pago (efectivo),Ganancias,Pago no completado,Pasajero no Pago (efectivo),EMAIL,1238903,156
t360287970232167143,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_App_¿Cómo solicito un viaje?,Duda,App,¿Cómo solicito un viaje?,EMAIL,1283243,83
t360287970232167243,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,EMAIL,1220511,100
t360287970232169133,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1213395,138
t360287970232169535,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_Sobre el Conductor_Mala Actitud,Queja,Sobre el Conductor,Mala Actitud,EMAIL,1235331,176
t360287970232169560,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1213131,252
t360287970232170006,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Sobre el Conductor_Mala Actitud,Queja,Sobre el Conductor,Mala Actitud,EMAIL,1220703,149
t360287970232170306,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,La atención prestada cordialmente,Solicitud_Operación_Finalizar el viaje (después de iniciar el viaje),Solicitud,Operación,Finalizar el viaje (después de iniciar el viaje),FAQ,1220635,86
t360287970232170632,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,En mi primer viaje use un cupon de 50 pesos y el conductor me cobro como si no hubiese descuento ,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,EMAIL,1283499,346
t360287970232170922,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Hacen cargos dobles y no respetan el precio que indican al momento de solicitar el servicio ,Queja_Sobre el Pago_Cargo Doble (dos veces a la tarjeta),Queja,Sobre el Pago,Cargo Doble (dos veces a la tarjeta),EMAIL,1283451,230
t360287970232172493,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Solicitud_Operación_Solicita baja de la plataforma,Solicitud,Operación,Solicita baja de la plataforma,EMAIL,1226539,209
t360287970232172861,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,solicite un viaje y me ofrecia $50.00 de descuento pago en efectivo y al final no lo dedujo y pague el total sin descuento,Duda_Cupón_Cómo usar el Cupón,Duda,Cupón,Cómo usar el Cupón,EMAIL,1213419,192
t360287970232173833,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,La tarifa no es fija_ con forme avanza tu viaje tu tarifa aumenta sin respetar la tarifa o el previo de tu viaje al momento de pedir tu viaje... ,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,EMAIL,1204067,79
t360287970232173952,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,EMAIL,1220511,235
t360287970232174185,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,Sus costos muy elevados primera vez que iba a utilizar el servicio pero no gracias ,Queja_Política_¿Se puede pagar en efectivo?,Queja,Política,¿Se puede pagar en efectivo?,EMAIL,1213811,259
t360287970232174294,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Pago_Me cobró antes de iniciar el viaje,Queja,Sobre el Pago,Me cobró antes de iniciar el viaje,EMAIL,1240999,188
t360287970232175034,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Sobre los conductores todo bien_ pero en soporte tienen una pésima atencion_ no te resuelven ni nada_ en cambio uber te resuelve en el momentos_ didi se tarda dias en que segun te resuelvan y ni lo hacen_ pides que hagan una cosa y hacen otra ,Queja_Sobre el Pago_Me cobró antes de iniciar el viaje,Queja,Sobre el Pago,Me cobró antes de iniciar el viaje,EMAIL,1235331,228
t360287970232175194,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,La semana pasada utilicé aus servicios y se me hizo el cobro por medio de la tarjeta y tambien en EFECTIVO,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),EMAIL,1220703,173
t360287970232175244,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Conductor_Mala Actitud,Queja,Sobre el Conductor,Mala Actitud,EMAIL,1213395,139
t360287970232176210,passenger,Share,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre otro pasajero_Mala actitud,Queja,Sobre otro pasajero,Mala actitud,EMAIL,1213075,182
t360287970232176764,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Duda_Cupón_Cómo usar el Cupón,Duda,Cupón,Cómo usar el Cupón,EMAIL,1235383,248
t360287970232176905,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,El personal es muy amable,Ganancias_Pago no completado_Pasajero no Pago (efectivo),Ganancias,Pago no completado,Pasajero no Pago (efectivo),EMAIL,1284763,340
t360287970232176984,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Profesionalismo,Duda_Factura_Dudas sobre la facturación,Duda,Factura,Dudas sobre la facturación,EMAIL,1213419,323
t360287970232177812,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,FAQ,1233795,262
t360287970232178455,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Promoción_Bono no recibido por Terminos y Condiciones,Queja,Promoción,Bono no recibido por Terminos y Condiciones,EMAIL,1220535,354
t360287970232178686,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Queja_Promoción_Bono no recibido por Terminos y Condiciones,Queja,Promoción,Bono no recibido por Terminos y Condiciones,EMAIL,1284763,120
t360287970232179920,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Queja_Sobre el Pago_Me cobró antes de iniciar el viaje,Queja,Sobre el Pago,Me cobró antes de iniciar el viaje,EMAIL,1213191,125
t360287970232180004,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Aprobacion de Documentos_Tiempo de aprobación,Duda,Aprobacion de Documentos,Tiempo de aprobación,EMAIL,1217527,200
t360287970232180094,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Operación_No recibe viajes,Duda,Operación,No recibe viajes,EMAIL,1238903,225
t360287970232180157,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_APP_Tasa de viajes finalizados,Queja,APP,Tasa de viajes finalizados,EMAIL,1235391,75
t360287970232181362,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Operación_No recibe viajes,Duda,Operación,No recibe viajes,EMAIL,1235355,69
t360287970232181558,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,Que tienen unos costos un poco más accesibles que la competencia ,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1235291,342
t360287970232181665,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Política_Solicitud irrazonable,Queja,Política,Solicitud irrazonable,EMAIL,1235291,219
t360287970232182242,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Me cobraron doble un viaje_ cargo a mi tarjeta u cobro en efectivo. ,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),SELF HELP,-,0
t360287970232182324,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Me cobraron 3 veces mas de lo cotizado un viaje y solo me reembolsaron una parte dejando el cobro por casi el doble del viaje. El cargo extra fue porque uno de sus choferes no terminó el viaje n el punto de entrega_ no hay seguimiento de los agentes.,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1283243,360
t360287970232182331,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1215199,109
t360287970232182758,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Solicitud_Operación_Solicitud irrazonable,Solicitud,Operación,Solicitud irrazonable,EMAIL,1213391,309
t360287970232182818,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Fue rapido,Duda_Cambios en Onboarding_Estatus de su registro,Duda,Cambios en Onboarding,Estatus de su registro,EMAIL,1284763,257
t360287970232183394,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,la atencion en cuanto a mi duda fue resuelta rapidamente ,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,SELF HELP,-,0
t360287970232183442,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,La rapidez y cobertura del servicio_ amabilidad y respeto de los conductores_ gracias,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1233783,121
t360287970232183521,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Que realmente resolvieran y contesten_ ya que ahora con las máquinas_ obtener un servicio adecuado no es tan fácil_ todo es con preguntas más frecuentes y es un gorro. En fin. Lo que me gustaría es que inviertan un poco más en el funcionamiento de la app_ tarda mucho en entrar el servicio.,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1210103,219
t360287970232183678,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Emergencia_Asalto_Robo,Emergencia,Asalto,Robo,FAQ,1218023,301
t360287970232183867,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1213131,269
t360287970232184660,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,La aplicación que se muestra el destino de los pasajeros porqué como operadores es más seguro saber a dónde es el viaje,Duda_Programa de Referidos,Duda,Programa de Referidos,null,EMAIL,1284763,137
t360287970232184922,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,No creo volver a viajar en DIDI porque ignoran las quejas respecto al maltrato y cobro en exceso de sus conductores. Hace ya 2 semanas me quejé porque su conductor Erik Yair con placas MUR6399_  me cobro en efectivo el viaje_ a pesar de mostrarle mi celular para que verificara que el pago era con tarjeta_ me respondió “me vale madre págame” y para no discutir pague en efectivo y les he enviado por lo menos 4 mensajes y ni no han respondido o sea que no son confiables. Que pena porque no hay atención al clie,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),EMAIL,1283391,233
t360287970232184952,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,El trato_ la eficiencia ,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1204067,255
t360287970232184971,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Presentación impecable de persona y unidades_ muy buen servicio ,Queja_App_No puede cancelar el viaje (antes de que Conductor acepte el viaje),Queja,App,No puede cancelar el viaje (antes de que Conductor acepte el viaje),EMAIL,1283391,243
t360287970232185066,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1204067,356
t360287970232185215,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),EMAIL,1235339,289
t360287970232185565,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,Me gustaba mucho cuando inició_ los precios eran económico_ en comparación con otros servicios. ,Queja_App_Pago fallido,Queja,App,Pago fallido,EMAIL,1213131,318
t360287970232185638,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,el gps ubica .al al conductor había solicitado in viaje anterior y no había tenido ese proble aparte del tiempo de espera se solicita la cancelación y aúnque no fue un error mío si no de la aplicación se me generó el costo de 36 pesos lo cual no me parece un buen servico ,Queja_Sobre el Pago_Cómo funciona la tarifa de cancelación,Queja,Sobre el Pago,Cómo funciona la tarifa de cancelación,EMAIL,1235339,154
t360287970232185835,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,Estos últimos dos viajes he tenido problemas con el cobro_ no se si no quieran o se hacen al momento del cobro que tiene un descuento_ ambos choferes aún teniendo yo en mi celular la cantidad ellos me decían otra_ es decir_ no me aplicaban el descuento_ el uno de los choferes si me regreso el dinero y el otro aún enseñándole el celular donde indicaba 35 pesos el decía que en el suyo decía 50_ me dijo pues si quiere se lo regreso pero me moleste y le termine pagando los 50_ no es el dinero es la acción ,Duda_Sobre el conductor_¿Donde se califica al conductor?,Duda,Sobre el conductor,¿Donde se califica al conductor?,EMAIL,1235331,223
t360287970232186642,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Reporte_Objetos Perdidos _Queja sobre objetos valiosos perdidos / encontrados,Reporte,Objetos Perdidos ,Queja sobre objetos valiosos perdidos / encontrados,EMAIL,1220691,250
